,0
197,24.06414142612881
198,24.071330419542733
199,24.083523256952954
200,24.092595062151847
201,24.10282318372694
202,24.11394888280254
203,24.12567667153424
204,24.14884614861707
205,24.157254853861144
206,24.180261236784037
207,24.18833077027101
208,24.191884354568167
209,24.20596393850339
210,24.206476203219637
211,24.21970522608474
212,24.221858906372972
213,24.26560534780802
214,24.270239308002143
215,24.27592545061948
216,24.337397678758755
217,24.338206418180537
218,24.34916778533881
219,24.353145636240132
220,24.355972729773992
221,24.38852528684353
222,24.394302718285264
223,24.40692134639952
224,24.407685611525512
225,24.429068800100755
226,24.465666310720778
227,24.465919097533693
228,24.48062817618465
229,24.490920333056504
230,24.494804261012995
231,24.51004614245196
232,24.515349585635857
233,24.5337413629524
234,24.583903640443793
235,24.587069294603896
236,24.595485382360053
237,24.638847676330215
238,24.659499789831507
239,24.665836614988244
240,24.70135280231853
241,24.75051665928559
242,24.817370691130158
243,24.86395188664518
244,24.864328330952137
245,24.883230252885745
246,24.88534951041466
247,24.910034563947725
248,24.921206175281117
249,24.92535844751114
250,24.926462867706284
251,24.929430004772165
252,24.944621202509776
253,24.984694872873227
254,25.018319489093763
255,25.01919175708189
256,25.026962475567576
257,25.04898761133203
258,25.076674396523273
259,25.08854760569661
260,25.089908845864194
261,25.12546556666831
262,25.151487481503203
263,25.156405353425573
264,25.16575231516183
265,25.17695512037239
266,25.178500748347652
267,25.188301120305105
268,25.190766311028554
269,25.207417152185517
270,25.214246949987245
271,25.26840270008438
272,25.271890925938944
273,25.288491044850637
274,25.302617672880604
275,25.317936991128853
276,25.321841849299318
277,25.343712321994317
278,25.35671610321166
279,25.397533315484615
280,25.398255791420574
281,25.46954648870682
282,25.49346094569126
283,25.49701971300499
284,25.525119657635106
285,25.55750613188589
286,25.566893935588006
287,25.584382531422268
288,25.585248523312647
289,25.599199402195843
290,25.644559729497896
291,25.64593094698737
292,25.660829408655673
293,25.668028374821024
294,25.717670927864965
295,25.739726498608793
296,25.759076453758908
297,25.77187326537725
298,25.828391667404656
299,25.846906310890997
300,25.847100335925283
301,25.856986323609192
302,25.870098432169392
303,25.883905102641123
304,25.89211015823843
305,25.9256325394194
306,25.935107473755156
307,25.96358482468633
308,25.96930779704986
309,26.00942648817016
310,26.014485266894408
311,26.020570570409564
312,26.036870949152263
313,26.04511614347231
314,26.069351183198457
315,26.111889027007095
316,26.122455349910933
317,26.133019074838458
318,26.146775839988088
319,26.16369001343973
320,26.191335351610753
321,26.195351964619167
322,26.200970579608253
323,26.207937780943823
324,26.225623360658254
325,26.22871457848639
326,26.246725669259742
327,26.2563273225361
328,26.275129930924102
329,26.28025848136048
330,26.2809293588869
331,26.297607827101288
332,26.331061752005308
333,26.336294858471586
334,26.33837332066313
335,26.342814423491305
336,26.34623869029217
337,26.34924623077682
338,26.359048537604814
339,26.37902617030527
340,26.416855306604628
341,26.421146130574236
342,26.45470920569666
343,26.457108350294348
344,26.474382858362112
345,26.48359310627644
346,26.488750574824678
347,26.492453072135724
348,26.511003580105353
349,26.550572238197987
350,26.564375763746334
351,26.573531029710946
352,26.581216390962215
353,26.628541037225812
354,26.67630514335714
355,26.699025275106067
356,26.71730661793056
357,26.719011078269066
358,26.75069638791819
359,26.761327462977867
360,26.77225075159512
361,26.773257152467
362,26.79969573095156
363,26.800146231166142
364,26.82805878740401
365,26.85947889974749
366,26.86357097664286
367,26.938614786613726
368,26.944571183584966
369,26.959767873242434
370,26.970728372465885
371,26.971103292188612
372,27.00352212098717
373,27.01668759786237
374,27.01918081231842
375,27.025065035312423
376,27.032401007930776
377,27.034481180960306
378,27.042390569598798
379,27.054588140307835
380,27.062673456705618
381,27.07641759083092
382,27.085998556927976
383,27.096205138739293
384,27.09702950484542
385,27.10291499925314
386,27.10690905697488
387,27.110258121519113
388,27.112562063058995
389,27.113739744641087
390,27.11696648303815
391,27.125561981849412
392,27.12785172252514
393,27.138608593219303
394,27.140660062984427
395,27.14415461588242
396,27.14882458274709
397,27.167326599057173
398,27.171419275623858
399,27.184111463382855
400,27.191280224743227
401,27.20187962757785
402,27.22127688953301
403,27.24690365725422
404,27.25829582705077
405,27.261925587213724
406,27.26666274222392
407,27.305967508738526
408,27.306871896119734
409,27.331489974088086
410,27.33311044350732
411,27.33541131104272
412,27.34758498230217
413,27.353738021123053
414,27.397348266050216
415,27.40542793918876
416,27.405475879813455
417,27.428814993696935
418,27.43033928043682
419,27.481502436447673
420,27.505657319927316
421,27.508444170360097
422,27.516400702491463
423,27.524407388757307
424,27.52462141384321
425,27.579072329034183
426,27.60924788194196
427,27.63404184160818
428,27.65613501883085
429,27.65860989591653
430,27.66441468343473
431,27.6656021532067
432,27.672008843281436
433,27.68195596836922
434,27.68728273783936
435,27.715505772078153
436,27.7196353108127
437,27.745551739592184
438,27.760448272579772
439,27.762228047444875
440,27.78888491926962
441,27.79423473743613
442,27.798637838271127
443,27.805489934583765
444,27.806439290975003
445,27.812381341057122
446,27.82919467929566
447,27.855559827713403
448,27.865277561379497
449,27.868257378147167
450,27.872471014269475
451,27.875613451243524
452,27.875690526485336
453,27.888941548527722
454,27.893763392991037
455,27.894418473488933
456,27.952816929742283
457,27.960991190728237
458,27.965503099585202
459,27.990422672796896
460,28.00871195816501
461,28.02764566104007
462,28.03183267081877
463,28.03597069380442
464,28.0403260382673
465,28.06962042510297
466,28.07841315763938
467,28.08446519083726
468,28.10181360436308
469,28.106496475618194
470,28.11754941094736
471,28.11960214213568
472,28.12109505501435
473,28.133972973825323
474,28.165460459408465
475,28.16937983686672
476,28.171462746735408
477,28.177582978061817
478,28.178371088068165
479,28.20066115325662
480,28.213101403130015
481,28.220077698967582
482,28.23255330614802
483,28.271597693705303
484,28.283168571922193
485,28.292100499815945
486,28.296313953518432
487,28.304343495375424
488,28.315120903956117
489,28.342415909150517
490,28.347520486798437
491,28.36245292747331
492,28.363716807157996
493,28.38821111930348
494,28.39140573427197
495,28.395996450233802
496,28.397855156594524
497,28.406018652377888
498,28.43898511986019
499,28.439561707703906
500,28.44274419766842
501,28.44960896743829
502,28.458592836147773
503,28.472011688549067
504,28.47388064839029
505,28.48190539759592
506,28.487111284839965
507,28.48730849769673
508,28.503959887099718
509,28.51472195401023
510,28.520243161380115
511,28.52086511391444
512,28.53365407592555
513,28.53456719419435
514,28.5550135310061
515,28.562779719107702
516,28.590609523424774
517,28.591380953094664
518,28.59690420026443
519,28.59815780076296
520,28.60593283167908
521,28.617048207605944
522,28.630261710532587
523,28.633010843328115
524,28.63946240112865
525,28.639743420545557
526,28.646221777353635
527,28.666188372972016
528,28.675362717713433
529,28.685030035001702
530,28.70297571323465
531,28.71327874208284
532,28.720099906029457
533,28.7243877699211
534,28.73948303657433
535,28.74466867400578
536,28.754980674227888
537,28.812295296754503
538,28.81319789080185
539,28.815617451206926
540,28.82417733268414
541,28.82877479406926
542,28.848934952026397
543,28.856674504249018
544,28.87670116591298
545,28.88733911221496
546,28.90623295467592
547,28.919584273601526
548,28.919764703845047
549,28.92111413898183
550,28.932548437399994
551,28.933317861980306
552,28.968197315709617
553,28.99079234297076
554,29.001855736259962
555,29.00777149401039
556,29.010364534905012
557,29.011415422765047
558,29.022280704029267
559,29.02781232464579
560,29.039927673478815
561,29.053958694827347
562,29.06067133703055
563,29.07139270392688
564,29.071500771326566
565,29.10047594176307
566,29.100487688334137
567,29.106827894333335
568,29.11137629773661
569,29.112824303970303
570,29.11518391935843
571,29.131757522123593
572,29.134471370065835
573,29.134535647993317
574,29.140894528780798
575,29.14441369680575
576,29.158069460619593
577,29.159572731549748
578,29.16828598028979
579,29.18469845015841
580,29.18840354951158
581,29.188644391477403
582,29.188966962099062
583,29.189013591898846
584,29.190989903009317
585,29.20890506817559
586,29.225032125525363
587,29.227234346611763
588,29.24704924853289
589,29.271449017087694
590,29.274731658340098
591,29.27633514521386
592,29.278554958475578
593,29.281851728597598
594,29.299892695656926
595,29.303242291156337
596,29.303310999787296
597,29.305025087769618
598,29.308828732363192
599,29.311472299273515
600,29.31526699033476
601,29.31854036648295
602,29.330792048894388
603,29.340149670508378
604,29.345832002133044
605,29.35138947934521
606,29.352861877486284
607,29.354787598683362
608,29.362017464811824
609,29.362786428801485
610,29.369895858339007
611,29.37083853666299
612,29.371838926307948
613,29.37313672544299
614,29.373991324528408
615,29.379514172445454
616,29.38118895487326
617,29.38905952725832
618,29.391187275709107
619,29.394282735342724
620,29.402103168713563
621,29.410483424420875
622,29.421105882801776
623,29.424473106306735
624,29.430669341352917
625,29.430893913541023
626,29.451584118976708
627,29.457181090334743
628,29.460473639104958
629,29.46676171708323
630,29.468540011463045
631,29.48650618384319
632,29.486881722091535
633,29.49120243645827
634,29.503128684195616
635,29.50544692785599
636,29.50795709691898
637,29.508925744554915
638,29.513196535269067
639,29.52114159547239
640,29.522655837233643
641,29.534958593531623
642,29.53920132120955
643,29.540283252855875
644,29.54575766915164
645,29.54953129774466
646,29.5509429029464
647,29.556554583219338
648,29.559010604592164
649,29.5721224349066
650,29.576741371705097
651,29.578877282136222
652,29.583024926740396
653,29.588258943157047
654,29.596799234541216
655,29.60882207721252
656,29.62042797462651
657,29.62982279609443
658,29.632342198717556
659,29.63848671227596
660,29.644853501015685
661,29.64494573023983
662,29.659965508176803
663,29.664915303663022
664,29.680058951058157
665,29.68270222192394
666,29.685493308399295
667,29.68846347757444
668,29.692478393780487
669,29.693578311851
670,29.699864736566138
671,29.70216326925228
672,29.710973661557052
673,29.72794381552184
674,29.72971662971943
675,29.730411152829063
676,29.731642728949346
677,29.733228288742584
678,29.73353201072067
679,29.734633146566317
680,29.740012977370654
681,29.7487440425854
682,29.74877993049229
683,29.75740789028565
684,29.760590207609994
685,29.76747086980048
686,29.77053464945776
687,29.787169329494617
688,29.788189828362512
689,29.790791639302768
690,29.793591390182513
691,29.807483234834873
692,29.808822997235783
693,29.80915335032654
694,29.810018263027565
695,29.81515246325115
696,29.821327067870172
697,29.823381170152054
698,29.829477361419524
699,29.838053869705725
700,29.841949049986187
701,29.844848067559035
702,29.848433712296142
703,29.84871147162756
704,29.870358000216967
705,29.872764250570416
706,29.874988567369353
707,29.87893591896813
708,29.89082097124939
709,29.902234765818395
710,29.905596976800904
711,29.935463317306727
712,29.941006098542974
713,29.961917839302163
714,29.98044847032621
715,29.98631111208811
716,30.000093596538495
717,30.00130999749407
718,30.006360153694896
719,30.008839124022554
720,30.01147626452011
721,30.012387048578937
722,30.01591988534155
723,30.01748649635354
724,30.019860466671357
725,30.026542981749174
726,30.029942943016437
727,30.030355765796035
728,30.05019173148253
729,30.054104027291785
730,30.05509261060385
731,30.060800099505506
732,30.066755300467957
733,30.078773705388794
734,30.085872924115726
735,30.09293040837018
736,30.09436302984204
737,30.096311941451262
738,30.097594412318195
739,30.10407050267771
740,30.109897036412093
741,30.1123878100298
742,30.119081418563848
743,30.124584887214855
744,30.125876239479368
745,30.128548493551246
746,30.1289132096294
747,30.129156545991417
748,30.13329434108847
749,30.135293289426368
750,30.158112078999963
751,30.16422683391621
752,30.165571039667157
753,30.167936709157672
754,30.174022590812843
755,30.17482211625297
756,30.177034750434057
757,30.180798967766425
758,30.182786437905797
759,30.19291779142935
760,30.193601231198837
761,30.194283941945287
762,30.196188220045638
763,30.199221966498577
764,30.20331448885336
765,30.228924187717855
766,30.234485165170877
767,30.242234278913436
768,30.242359358063453
769,30.24676544793443
770,30.247530741345024
771,30.256077634382645
772,30.25928413406063
773,30.261018195575424
774,30.261222412733705
775,30.262344861978317
776,30.264970912865486
777,30.265642253602355
778,30.268422982109204
779,30.284830195714854
780,30.290168818017627
781,30.29375231750954
782,30.297134119504246
783,30.297619253442313
784,30.29860746201345
785,30.300777843371016
786,30.302229826298266
787,30.304856523915003
788,30.310864962438924
789,30.32367163522533
790,30.323698014332944
791,30.325805031908473
792,30.326102647920163
793,30.334640821645355
794,30.341709040822025
795,30.344229730883164
796,30.349680408387815
797,30.359133640368462
798,30.36243732566122
799,30.36502775091946
800,30.367950048174723
801,30.379581871414178
802,30.386065462121852
803,30.386263611622972
804,30.3864634514998
805,30.389821515811285
806,30.391237375187572
807,30.395709710101265
808,30.40137377731732
809,30.40245604993882
810,30.41631781955699
811,30.419352127473548
812,30.420184280995283
813,30.42206818446121
814,30.423192416497827
815,30.423820934152015
816,30.432233476943136
817,30.433629669593945
818,30.43868496520811
819,30.44028948708535
820,30.441759123227875
821,30.443748508709167
822,30.44763254383254
823,30.45108414277232
824,30.457524340486174
825,30.45909829191753
826,30.462976377602754
827,30.463727829632237
828,30.46965001508802
829,30.47053822239812
830,30.475929916462533
831,30.479752354143947
832,30.486382835883873
833,30.4872959285797
834,30.489281239111495
835,30.491960969748767
836,30.49654313867092
837,30.501926671893283
838,30.50738807964319
839,30.508803495718126
840,30.515972428984973
841,30.517969701385663
842,30.518947568594648
843,30.52131637539755
844,30.521664488094274
845,30.528847531400487
846,30.53079954943616
847,30.533005952117506
848,30.533408824862278
849,30.534962835591116
850,30.537912072612283
851,30.539628974818367
852,30.540025296548087
853,30.541496605815922
854,30.542394955969062
855,30.548056249524222
856,30.551990713398794
857,30.553783902348417
858,30.554692779548795
859,30.55973412572318
860,30.56167806844005
861,30.563134061469395
862,30.56613711366679
863,30.568970781972954
864,30.57326848799502
865,30.579214375260992
866,30.581273379787408
867,30.583016920820278
868,30.588542990744518
869,30.603790786549403
870,30.60439016207027
871,30.60551035555945
872,30.60618182083955
873,30.608588788385607
874,30.608643331797538
875,30.612329963879784
876,30.61982134736376
877,30.621549295875457
878,30.637055950083496
879,30.651089458950736
880,30.651474260540528
881,30.653711432612106
882,30.655554032463755
883,30.658204717467807
884,30.66415976232149
885,30.665972359341303
886,30.6672919426956
887,30.670810336000972
888,30.684346912331694
889,30.688609094490918
890,30.69165501382908
891,30.691784486810658
892,30.6932971726152
893,30.69364692655356
894,30.70353409112597
895,30.70591464306142
896,30.707094360086856
897,30.708635338557208
898,30.709918774002254
899,30.71892211434841
900,30.719409377234413
901,30.720384589435266
902,30.720414730916737
903,30.725668084359512
904,30.727409052027795
905,30.730107595149732
906,30.73086796178811
907,30.734685471779503
908,30.739770355019548
909,30.748392221353768
910,30.754909222679675
911,30.756640698552477
912,30.757620967716676
913,30.759257995882006
914,30.761138100397712
915,30.7713381474147
916,30.777473946225044
917,30.778310317608764
918,30.786805323431373
919,30.790437273639796
920,30.79209488045237
921,30.796199872696146
922,30.797137605811155
923,30.80358874288766
924,30.808970109360004
925,30.81477222736858
926,30.814875468469353
927,30.817022993164
928,30.82299300776764
929,30.826232383738002
930,30.8262356782986
931,30.829626947183687
932,30.832181953244277
933,30.833730279701125
934,30.835413582714892
935,30.83877502283944
936,30.846699603612606
937,30.85306728715272
938,30.86292062629087
939,30.870861980098606
940,30.876050322503833
941,30.88288581487458
942,30.88291785129489
943,30.89201343502807
944,30.90487981757888
945,30.90547697321049
946,30.906972607204516
947,30.909463362023985
948,30.912152100065796
949,30.91603136215404
950,30.916731444437907
951,30.92184828875379
952,30.923284929458823
953,30.93048586516114
954,30.93906997640723
955,30.9431673149343
956,30.944560851655787
957,30.946669211286665
958,30.958237622372422
959,30.96660270926899
960,30.968700248424458
961,30.96910908160914
962,30.970460247360275
963,30.97403490859803
964,30.975741461081896
965,30.976651507949317
966,30.97800150613095
967,30.980011349720744
968,30.981056369832146
969,30.986951220813523
970,30.987043862815405
971,30.989538477842608
972,30.989781836582846
973,30.9898771331147
974,30.993574362808022
975,30.99559845687782
976,31.003146549037055
977,31.003773745225196
978,31.012332227246265
979,31.015894738867207
980,31.022321844599862
981,31.023120453639148
982,31.024338698961966
983,31.02461354096866
984,31.029667078439154
985,31.033685229076653
986,31.0345010460759
987,31.035215013057403
988,31.035270125511932
989,31.03623406005297
990,31.03644058025336
991,31.04198946534041
992,31.042878204348227
993,31.05482992049795
994,31.056490771449788
995,31.059834692676898
996,31.067648545528215
997,31.074244837891637
998,31.0748350605128
999,31.074963209478526
1000,31.077284903922326
1001,31.083863468181992
1002,31.084702157831043
1003,31.100344735821437
1004,31.100563531999263
1005,31.103285371898142
1006,31.108350913486852
1007,31.10999016359917
1008,31.110935699992428
1009,31.111710824633885
1010,31.115624670857837
1011,31.115631821238086
1012,31.11718497732018
1013,31.117690958739352
1014,31.125298340131753
1015,31.126380894087227
1016,31.126732070579134
1017,31.128371630732453
1018,31.128442110284368
1019,31.128599318623458
1020,31.128747870389816
1021,31.131963725041153
1022,31.135275218777732
1023,31.135327387116508
1024,31.136453210708662
1025,31.13745692647924
1026,31.13856327723156
1027,31.139074624581728
1028,31.140353417887834
1029,31.1476378336379
1030,31.149372678412607
1031,31.15737491551428
1032,31.157644030168125
1033,31.16073438069823
1034,31.167468872518636
1035,31.169475907314105
1036,31.174394397784546
1037,31.179012239006735
1038,31.180292699965577
1039,31.18129297725298
1040,31.182334766815327
1041,31.18710076055762
1042,31.1879043888978
1043,31.188602407703065
1044,31.19301948676307
1045,31.195049949915283
1046,31.19575964780975
1047,31.19592812341606
1048,31.19943335767445
1049,31.20110193366922
1050,31.202337326537382
1051,31.204405207746206
1052,31.208687254667275
1053,31.21023186612951
1054,31.21425625201578
1055,31.216178143144308
1056,31.216647417951325
1057,31.222324449174206
1058,31.222741664252553
1059,31.226800214399642
1060,31.22772671841992
1061,31.229367982981405
1062,31.231492018722786
1063,31.233675275870116
1064,31.237836342607547
1065,31.23814329134541
1066,31.238967886412365
1067,31.241786237887013
1068,31.24304032956655
1069,31.245512367558618
1070,31.25032877046994
1071,31.250610462598328
1072,31.250711508698963
1073,31.251844030582742
1074,31.25286542028596
1075,31.259065719849257
1076,31.25924459788296
1077,31.26120805490197
1078,31.26430665947091
1079,31.269826701297948
1080,31.27016901814697
1081,31.273935228275363
1082,31.276457199404256
1083,31.279033822970398
1084,31.27934531650995
1085,31.279365890096088
1086,31.280473532952414
1087,31.280789207903105
1088,31.289228945887796
1089,31.294036759216525
1090,31.298859339668077
1091,31.303491042135658
1092,31.305331508289836
1093,31.30634243535313
1094,31.307329002855308
1095,31.308126325206057
1096,31.308479373257967
1097,31.311204068537535
1098,31.31414164945962
1099,31.320491931658555
1100,31.32076116596388
1101,31.323140708295377
1102,31.3234480789833
1103,31.32400214116005
1104,31.335007292432316
1105,31.33658779882238
1106,31.338480931772832
1107,31.34526873107744
1108,31.346782433172873
1109,31.34739734217754
1110,31.352441013674106
1111,31.352479138178285
1112,31.355556343638003
1113,31.356570927009585
1114,31.358224157168987
1115,31.358609170277283
1116,31.360203199317443
1117,31.361483590903674
1118,31.36375677452299
1119,31.364097345295313
1120,31.367366437969615
1121,31.373447741507096
1122,31.376782606080013
1123,31.377082972869033
1124,31.377674179712134
1125,31.389175101728913
1126,31.389215130052907
1127,31.391366880204846
1128,31.392135682120298
1129,31.393173527410394
1130,31.400163742146017
1131,31.40211460047752
1132,31.402326973440104
1133,31.403848566019324
1134,31.40414897188861
1135,31.40447873487408
1136,31.40696183637033
1137,31.40858669311165
1138,31.409102880596677
1139,31.418341501049824
1140,31.41885793758042
1141,31.418880143381617
1142,31.423526799739562
1143,31.424400212152563
1144,31.42535775314043
1145,31.443072497745177
1146,31.444315732338307
1147,31.44942632184843
1148,31.45060174828353
1149,31.450937869899267
1150,31.452113108466364
1151,31.453736495540028
1152,31.45506582130443
1153,31.45627441044852
1154,31.458486159526906
1155,31.46101898414973
1156,31.461394832843943
1157,31.465231471600767
1158,31.466623994892046
1159,31.46720057132897
1160,31.470868557144755
1161,31.472661154560864
1162,31.473081788744498
1163,31.47317325433289
1164,31.474597118108818
1165,31.47703847950932
1166,31.477941422740425
1167,31.480102133794407
1168,31.48093702395063
1169,31.488196679041078
1170,31.489833946366126
1171,31.492267278272152
1172,31.49313640333354
1173,31.49559285223881
1174,31.495606844858813
1175,31.50166185899777
1176,31.506323084374948
1177,31.508277865069402
1178,31.50881472668392
1179,31.51193189051377
1180,31.51234493239003
1181,31.513563805266678
1182,31.51620509467232
1183,31.519422237676903
1184,31.52250683451154
1185,31.531919784633015
1186,31.53329742074022
1187,31.534317514686844
1188,31.536525864458532
1189,31.53685122559017
1190,31.540964475247705
1191,31.543387356419537
1192,31.54946973011617
1193,31.549810380399357
1194,31.553384603667368
1195,31.554393270154197
1196,31.555283899909867
1197,31.55581838678661
1198,31.559594653749247
1199,31.563757931479508
1200,31.566218958187303
1201,31.567312312615044
1202,31.56992524025778
1203,31.571004370320114
1204,31.57428362747136
1205,31.5754165504365
1206,31.5781616694801
1207,31.580663897837326
1208,31.581241739867956
1209,31.583690951569587
1210,31.583925474035823
1211,31.5888374168521
1212,31.58886472388714
1213,31.596272770789543
1214,31.598804420605195
1215,31.59944894696099
1216,31.59989569180443
1217,31.60022968332944
1218,31.60323290201797
1219,31.611910512011587
1220,31.612252090112065
1221,31.61544262902909
1222,31.615958149209305
1223,31.61812319493576
1224,31.620308823096096
1225,31.623686602838568
1226,31.62414330997498
1227,31.625661910105038
1228,31.626652059047956
1229,31.6286404071549
1230,31.630493881452868
1231,31.63461889412651
1232,31.635313551715296
1233,31.638359941277287
1234,31.63932125094459
1235,31.63997012242255
1236,31.644094039908932
1237,31.654692184167686
1238,31.657446807916514
1239,31.658453366798216
1240,31.66899851267478
1241,31.67275754412414
1242,31.675785501298677
1243,31.675923058346555
1244,31.68131584855138
1245,31.685637146097093
1246,31.686463186023715
1247,31.687472208592627
1248,31.69006494536122
1249,31.691192255363145
1250,31.693308375971302
1251,31.695662666567184
1252,31.698823184630022
1253,31.698840327123566
1254,31.706940662760847
1255,31.708958716963437
1256,31.70923661712572
1257,31.713992033820308
1258,31.718025693231137
1259,31.72148357397449
1260,31.72592222339832
1261,31.730578258105968
1262,31.73325452845167
1263,31.73601305181768
1264,31.737377405674593
1265,31.738331400096197
1266,31.74396845286858
1267,31.74737314397963
1268,31.751204552840264
1269,31.752045724999288
1270,31.756346171757652
1271,31.756379503422856
1272,31.76079410303383
1273,31.76629609639622
1274,31.770942550179726
1275,31.771072707720062
1276,31.77468361808249
1277,31.776894033931526
1278,31.777254454726414
1279,31.78004237818428
1280,31.78624042527175
1281,31.788858844369415
1282,31.788873986567385
1283,31.789293232822864
1284,31.78989710323227
1285,31.790111905844803
1286,31.791189623631098
1287,31.79150023620546
1288,31.793173632210145
1289,31.793580095592887
1290,31.80326199337438
1291,31.80646741888078
1292,31.81170411752487
1293,31.812776378542264
1294,31.813612022493814
1295,31.81535872603244
1296,31.818541930727612
1297,31.819328384868186
1298,31.821731265257853
1299,31.82408045075541
1300,31.83211062606335
1301,31.83521358702765
1302,31.841046541296087
1303,31.841198132019013
1304,31.841843342066714
1305,31.84195862967405
1306,31.84300607086403
1307,31.845260422717086
1308,31.845478984843265
1309,31.84592348288774
1310,31.84680394245699
1311,31.848603724511882
1312,31.850550522576242
1313,31.850682448018286
1314,31.856000111741473
1315,31.858286037313682
1316,31.858422390498266
1317,31.85974053934011
1318,31.864381314239875
1319,31.864839376941728
1320,31.865635766414027
1321,31.869170324917256
1322,31.872258667843564
1323,31.879174527429868
1324,31.88234768911688
1325,31.89033237279527
1326,31.892294268583253
1327,31.903513533773644
1328,31.903824083523617
1329,31.905561833748852
1330,31.908598005439384
1331,31.910817310502477
1332,31.913993919093272
1333,31.91613485585724
1334,31.916275647943735
1335,31.916360548036188
1336,31.918400757234323
1337,31.921916312651483
1338,31.925294536498726
1339,31.92545755694578
1340,31.93004888011717
1341,31.93043616588026
1342,31.93049499583503
1343,31.931391184783397
1344,31.93231499511771
1345,31.93253607299109
1346,31.942728030788853
1347,31.943102539074385
1348,31.943351874610507
1349,31.944513701438776
1350,31.946535889284956
1351,31.94920528290572
1352,31.950842231058598
1353,31.954030125363847
1354,31.9541589376608
1355,31.956290549930284
1356,31.963625337784958
1357,31.963902752242316
1358,31.9686590060795
1359,31.97342958627032
1360,31.977672719448893
1361,31.97786249030489
1362,31.97888027857399
